P_NR	SURVEY	SP	PURPOSE	AGE	TRAIN_AV	CAR_AV	SM_AV	TRAIN_TT	TRAIN_CO	GA	TRAIN_FR	SM_TT	SM_CO	SM_FR	SM_SEATS	CAR_TT	CAR_CO	GROUP	CHOICE
297	0	1	1	1	1	0	1	87	35	0	30	29	43	30	1	0	0	2	2
297	0	1	1	1	1	0	1	154	43	0	120	73	57	10	0	0	0	2	2
297	0	1	1	5	1	1	1	91	3120	1	60	43	3380	10	1	70	24	2	1
297	0	1	1	5	1	0	1	165	3780	1	30	121	5460	30	0	0	0	2	1
297	0	1	1	5	1	0	1	186	4200	1	60	114	5460	10	0	0	0	2	1
298	0	1	1	4	1	1	1	212	62	0	60	111	70	20	1	247	130	2	1
298	0	1	1	4	1	1	1	83	5040	1	60	36	5460	10	1	80	44	2	1
299	0	1	1	3	1	0	1	92	24	0	30	34	29	10	0	0	0	2	2
299	0	1	1	2	1	0	1	243	108	0	120	98	149	10	1	0	0	2	2
299	0	1	1	2	1	0	1	243	97	0	30	92	139	20	0	0	0	2	2
299	0	1	1	3	1	0	1	74	22	0	60	29	34	30	1	0	0	2	2
299	0	1	1	3	1	0	1	80	24	0	30	29	31	30	1	0	0	2	2
299	0	1	1	5	1	1	1	161	75	0	120	47	133	10	0	200	116	2	1
299	0	1	1	2	1	0	1	243	130	0	30	98	149	30	0	0	0	2	2
299	0	1	1	2	1	0	1	206	108	0	60	98	149	30	0	0	0	2	2
300	0	1	1	4	1	1	1	107	2600	1	120	79	4160	10	1	117	71	2	2
300	0	1	1	4	1	1	1	107	2340	1	30	77	4160	20	0	117	55	2	2
300	0	1	1	4	1	1	1	107	3120	1	30	79	3380	30	0	72	71	2	2
300	0	1	1	4	1	1	1	90	2600	1	60	79	4160	30	0	90	55	2	2
300	0	1	1	1	1	0	1	205	2600	1	30	101	3120	10	0	0	0	2	1
300	0	1	1	1	1	0	1	161	2340	1	60	87	4160	30	1	0	0	2	1
300	0	1	1	1	1	0	1	176	2600	1	30	87	3380	30	1	0	0	2	1
301	0	1	1	1	1	0	1	132	2220	1	120	77	2405	20	0	0	0	2	1
301	0	1	1	4	1	1	1	179	148	0	30	60	156	10	0	247	130	2	2
301	0	1	1	4	1	1	1	233	148	0	60	78	198	30	0	247	80	2	2
301	0	1	1	1	1	0	1	125	1850	1	30	77	2960	20	0	0	0	2	1
301	0	1	1	1	1	0	1	146	1665	1	60	77	2220	20	0	0	0	2	1
301	0	1	1	1	1	1	1	94	76	0	60	48	86	10	1	70	40	2	2
301	0	1	1	4	1	1	1	179	111	0	30	78	132	30	0	190	100	2	2
301	0	1	1	4	1	1	1	233	123	0	60	60	144	10	0	152	100	2	2
302	0	1	1	2	1	0	1	205	3120	1	120	55	3120	30	1	0	0	2	2
302	0	1	1	2	1	1	1	161	75	0	120	69	100	30	0	195	80	2	2
302	0	1	1	2	1	1	1	209	75	0	120	77	108	20	1	120	80	2	2
302	0	1	1	2	1	0	1	174	2340	1	60	69	3380	10	0	0	0	2	2
302	0	1	1	2	1	0	1	174	2600	1	120	69	3120	30	0	0	0	2	2
302	0	1	1	2	1	1	1	161	83	0	120	63	108	20	0	150	130	2	2
302	0	1	1	2	1	1	1	177	100	0	30	77	133	20	1	150	130	2	2
302	0	1	1	1	1	0	1	190	123	0	60	89	139	20	1	0	0	2	2
302	0	1	1	3	1	1	1	187	131	0	120	107	165	10	0	136	95	2	2
303	0	1	1	2	1	1	1	97	45	0	120	49	60	30	0	91	22	2	2
303	0	1	1	2	1	1	1	118	45	0	120	53	65	20	1	56	22	2	2
303	0	1	1	2	1	1	1	97	50	0	120	46	65	20	0	70	35	2	2
303	0	1	1	2	1	1	1	104	60	0	30	53	80	20	1	70	35	2	2
303	0	1	1	1	1	0	1	227	59	0	120	92	82	10	0	0	0	2	1
304	0	1	1	2	1	0	1	207	77	0	30	92	82	10	0	0	0	2	2
304	0	1	1	2	1	0	1	273	77	0	60	110	102	30	0	0	0	2	2
304	0	1	1	2	1	1	1	43	44	0	60	22	53	10	1	50	24	2	2
304	0	1	1	2	1	0	1	207	58	0	30	110	72	30	0	0	0	2	2
304	1	1	1	3	1	1	1	182	252	0	120	81	337	10	0	152	140	3	3
305	0	1	1	2	1	1	1	243	2600	1	120	92	4160	10	1	195	123	2	1
305	0	1	1	2	1	1	1	243	2340	1	30	86	4160	20	0	195	95	2	1
305	0	1	1	2	1	1	1	243	3120	1	30	92	3380	30	0	120	123	2	2
305	0	1	1	3	1	0	1	116	2600	1	30	53	3120	10	0	0	0	2	2
305	0	1	1	3	1	0	1	95	2340	1	60	46	4160	30	1	0	0	2	1
305	0	1	1	3	1	0	1	102	2600	1	30	46	3380	30	1	0	0	2	2
305	1	1	1	3	1	1	1	182	189	0	30	81	225	30	0	190	140	3	2
306	0	1	1	1	1	0	1	131	162	0	120	55	162	30	1	0	0	2	2
306	0	1	1	1	1	0	1	111	121	0	60	62	175	10	0	0	0	2	1
306	0	1	1	1	1	0	1	111	135	0	120	62	162	30	0	0	0	2	1
306	0	1	1	3	1	1	1	150	38	0	120	74	50	10	1	104	65	2	2
306	0	1	1	3	1	1	1	150	34	0	30	71	48	20	0	104	50	2	2
306	0	1	1	3	1	1	1	185	45	0	30	77	60	10	1	128	95	2	2
306	0	1	1	3	1	0	1	133	54	0	120	77	66	10	0	0	0	2	1
306	0	1	1	3	1	1	1	150	46	0	30	74	50	30	0	64	65	2	2
306	1	1	1	3	1	1	1	236	210	0	60	63	245	10	0	152	140	3	3
307	0	1	1	2	1	0	1	122	96	0	30	52	99	10	0	0	0	2	2
307	0	1	1	2	1	0	1	154	96	0	60	63	123	30	0	0	0	2	1
307	0	1	1	2	1	0	1	122	72	0	30	63	86	30	0	0	0	2	2
307	0	1	1	2	1	1	1	197	54	0	120	142	57	20	0	234	65	2	2
307	0	1	1	2	1	1	1	177	45	0	30	142	57	20	0	144	52	2	3
307	0	1	1	2	1	1	1	236	40	0	60	142	46	20	0	180	84	2	2
307	0	1	1	3	1	1	1	179	211	0	60	65	225	20	0	96	76	2	3
307	1	1	1	2	1	1	1	205	84	0	30	69	94	10	0	140	76	3	2
308	0	1	1	4	1	0	1	82	3780	1	120	34	5040	30	0	0	0	2	1
308	0	1	1	4	1	0	1	103	3780	1	120	38	5460	20	1	0	0	2	1
308	0	1	1	4	1	0	1	82	4200	1	120	31	5460	20	0	0	0	2	1
308	1	1	1	2	1	1	1	205	84	0	120	61	118	10	0	182	123	3	2
309	0	1	1	5	1	0	1	137	5040	1	120	63	5040	30	1	0	0	2	1
309	0	1	1	5	1	0	1	119	3780	1	60	70	5460	10	0	0	0	2	1
309	0	1	1	5	1	0	1	119	4200	1	120	70	5040	30	0	0	0	2	1
309	0	1	1	2	1	0	1	182	2600	1	60	81	3120	20	1	0	0	2	1
309	0	1	1	1	1	0	1	43	44	0	120	24	63	10	0	0	0	2	2
309	1	1	1	2	1	1	1	205	76	0	30	55	109	20	0	182	95	3	2
310	0	1	1	3	1	0	1	210	118	0	120	60	128	30	1	0	0	2	2
310	0	1	1	3	1	0	1	179	88	0	60	74	108	10	0	0	0	2	2
310	0	1	1	3	1	0	1	179	98	0	120	74	111	30	0	0	0	2	2
310	0	1	1	3	1	1	1	165	22	0	30	89	25	10	1	88	40	2	2
310	0	1	1	5	1	1	1	90	38	0	120	89	46	10	0	80	40	2	1
310	1	1	1	2	1	1	1	159	76	0	60	55	109	30	0	112	123	3	2
311	0	1	1	4	1	1	1	121	50	0	30	85	52	10	0	143	91	2	1
311	0	1	1	4	1	1	1	150	50	0	60	92	62	30	0	143	56	2	1
311	0	1	1	1	1	0	1	210	3120	1	120	181	4160	10	0	0	0	2	1
311	0	1	1	4	1	1	1	121	38	0	30	92	45	30	0	110	70	2	1
311	1	1	1	2	1	1	1	174	84	0	30	55	99	30	0	182	76	3	2
312	0	1	1	2	1	0	1	121	3120	1	120	49	3120	30	1	0	0	2	2
312	0	1	1	3	1	1	1	224	126	0	120	80	168	30	0	247	88	2	2
312	0	1	1	3	1	1	1	292	126	0	120	92	182	20	1	152	88	2	2
312	0	1	1	2	1	0	1	107	2340	1	60	56	3380	10	0	0	0	2	2
312	0	1	1	2	1	0	1	107	2600	1	120	56	3120	30	0	0	0	2	2
312	0	1	1	3	1	1	1	224	140	0	120	71	182	20	0	190	143	2	2
312	0	1	1	3	1	1	1	198	60	0	60	84	60	20	0	136	92	2	2
312	1	1	1	2	1	1	1	174	76	0	30	61	88	10	0	112	95	3	2
313	0	1	1	1	1	1	1	132	23	0	30	61	26	10	0	90	20	2	2
313	0	1	1	1	1	1	1	102	21	0	60	54	28	30	1	72	32	2	2
313	0	1	1	1	1	1	1	112	23	0	30	54	28	30	1	117	20	2	2
313	0	1	1	3	1	0	1	146	40	0	120	49	53	10	1	0	0	2	2
313	0	1	1	3	1	0	1	146	36	0	30	44	50	20	0	0	0	2	1
313	0	1	1	4	1	1	1	353	3120	1	120	292	4160	10	0	168	130	2	3
313	0	1	1	3	1	0	1	146	48	0	30	49	53	30	0	0	0	2	1
313	1	1	1	2	1	1	1	174	101	0	60	55	109	20	0	112	76	3	2
314	0	1	1	3	1	1	1	195	83	0	60	94	100	20	1	325	205	2	2
314	0	1	1	2	1	0	1	120	3120	1	30	85	3120	10	0	0	0	2	2
314	0	1	1	2	1	0	1	153	3120	1	60	92	4160	30	0	0	0	2	1
314	0	1	1	4	1	1	1	82	30	0	60	34	38	10	1	70	16	2	2
314	0	1	1	2	1	0	1	120	2340	1	30	92	3380	30	0	0	0	2	1
314	1	1	1	2	1	1	1	205	101	0	30	61	112	30	0	112	123	3	2
315	0	1	1	3	1	1	1	126	5040	1	120	56	5040	30	1	100	150	2	2
315	0	1	1	3	1	1	1	208	62	0	120	71	80	10	1	247	130	2	2
315	0	1	1	3	1	1	1	208	56	0	30	65	74	20	0	247	100	2	2
315	0	1	1	3	1	1	1	112	3780	1	60	63	5460	10	0	130	195	2	2
315	0	1	1	3	1	1	1	112	4200	1	120	63	5040	30	0	80	195	2	2
315	0	1	1	2	1	0	1	86	27	0	120	28	41	10	0	0	0	2	2
315	0	1	1	3	1	1	1	208	74	0	30	71	80	30	0	152	130	2	2
315	0	1	1	1	1	0	1	116	42	0	120	77	50	10	0	0	0	2	1
315	1	1	1	2	1	1	1	174	84	0	60	61	118	30	0	140	95	3	2
316	0	1	1	2	1	1	1	102	54	0	120	49	68	20	0	78	50	2	2
316	0	1	1	3	1	1	1	133	2600	1	120	58	4160	10	1	97	65	2	2
316	0	1	1	3	1	1	1	133	2340	1	30	55	4160	20	0	97	50	2	2
316	0	1	1	2	1	1	1	95	45	0	30	49	70	20	0	48	40	2	1
316	0	1	1	2	1	1	1	116	40	0	60	49	50	20	0	60	65	2	2
316	0	1	1	3	1	1	1	133	3120	1	30	58	3380	30	0	60	65	2	2
316	0	1	1	1	1	0	1	262	114	0	30	133	127	10	1	0	0	2	2
316	1	1	1	2	1	1	1	205	23	0	120	55	23	30	0	180	90	3	2
317	0	1	1	2	1	1	1	122	48	0	60	41	50	20	0	88	52	2	2
317	1	1	1	2	1	1	1	159	17	0	120	61	23	30	0	234	72	3	2
318	0	1	1	2	1	1	1	219	2600	1	30	80	3120	10	0	140	160	2	1
318	0	1	1	2	1	1	1	168	2340	1	60	66	4160	30	1	112	260	2	1
318	0	1	1	2	1	1	1	185	2600	1	30	66	3380	30	1	182	160	2	1
318	0	1	1	5	1	0	1	111	3120	1	30	63	3120	10	0	0	0	2	1
318	0	1	1	5	1	0	1	140	3120	1	60	70	4160	30	0	0	0	2	1
318	0	1	1	5	1	0	1	111	2340	1	30	70	3380	30	0	0	0	2	1
318	1	1	1	2	1	1	1	205	17	0	120	69	25	20	0	144	72	3	2
319	0	1	1	1	1	0	1	153	2600	1	120	56	4160	10	1	0	0	2	1
319	0	1	1	1	1	0	1	153	2340	1	30	51	4160	20	0	0	0	2	1
319	0	1	1	1	1	0	1	153	3120	1	30	56	3380	30	0	0	0	2	1
319	1	1	1	2	1	1	1	174	17	0	60	69	25	10	0	234	117	3	2
320	0	1	1	4	1	0	1	97	5040	1	120	44	5460	20	0	0	0	2	2
320	0	1	1	4	1	0	1	90	4200	1	30	44	6720	20	0	0	0	2	2
320	0	1	1	4	1	0	1	111	3780	1	60	44	5040	20	0	0	0	2	2
320	0	1	1	5	1	1	1	100	53	0	60	57	58	20	1	91	40	2	2
320	0	1	1	4	1	1	1	150	106	0	60	56	118	10	1	180	76	2	2
320	1	1	1	2	1	1	1	174	19	0	120	69	23	30	0	144	117	3	2
321	0	1	1	3	1	1	1	120	50	0	120	67	65	20	0	78	35	2	2
321	0	1	1	3	1	1	1	109	42	0	30	67	65	20	0	48	28	2	2
321	0	1	1	3	1	1	1	141	38	0	60	67	46	20	0	60	45	2	2
321	0	1	1	3	1	0	1	192	52	0	120	55	72	10	1	0	0	2	2
321	0	1	1	3	1	0	1	192	47	0	30	49	66	20	0	0	0	2	2
321	0	1	1	3	1	1	1	127	52	0	120	46	93	10	0	120	64	2	3
321	0	1	1	3	1	0	1	192	62	0	30	55	70	30	0	0	0	2	2
321	1	1	1	2	1	1	1	159	19	0	60	69	23	20	0	234	90	3	2
322	0	1	1	3	1	1	1	113	60	0	120	44	84	10	1	104	65	2	1
322	0	1	1	3	1	1	1	113	54	0	30	41	78	20	0	104	50	2	2
322	0	1	1	3	1	1	1	113	72	0	30	44	84	30	0	64	65	2	2
322	0	1	1	4	1	0	1	238	89	0	30	130	105	10	1	0	0	2	2
322	1	1	1	2	1	1	1	159	23	0	60	61	25	10	0	180	72	3	2
323	0	1	1	3	1	1	1	162	101	0	30	58	109	10	0	143	123	2	2
323	0	1	1	3	1	1	1	208	101	0	60	72	137	30	0	143	76	2	2
323	0	1	1	3	1	1	1	162	76	0	30	72	92	30	0	110	95	2	2
323	0	1	1	2	1	0	1	111	74	0	30	48	89	10	0	0	0	2	2
323	0	1	1	2	1	0	1	90	67	0	60	41	106	30	1	0	0	2	1
323	0	1	1	2	1	0	1	97	74	0	30	41	97	30	1	0	0	2	1
323	0	1	1	1	1	0	1	80	49	0	120	54	86	10	0	0	0	2	1
323	0	1	1	1	1	0	1	140	58	0	120	84	70	10	0	0	0	2	2
323	1	1	1	2	1	1	1	159	19	0	120	55	25	20	0	180	117	3	2
324	0	1	1	2	1	0	1	91	54	0	60	90	60	20	1	0	0	2	2
324	0	1	1	4	1	1	1	212	74	0	60	101	82	10	1	190	104	2	1
324	1	1	1	2	1	1	1	174	23	0	30	69	31	20	0	180	117	3	2
325	0	1	1	1	1	0	1	109	1665	1	30	85	2220	10	1	0	0	2	1
325	0	1	1	5	1	1	1	146	100	0	120	61	133	10	0	160	145	2	1
325	1	1	1	3	1	1	1	148	48	0	120	72	53	20	0	143	70	3	2
326	0	1	1	2	1	0	1	148	2600	1	30	75	3120	10	0	0	0	2	2
326	0	1	1	2	1	0	1	112	2340	1	60	68	4160	30	1	0	0	2	1
326	0	1	1	2	1	0	1	124	2600	1	30	68	3380	30	1	0	0	2	1
326	0	1	1	3	1	1	1	75	3120	1	30	24	3120	10	0	91	71	2	1
326	0	1	1	3	1	1	1	96	3120	1	60	31	4160	30	0	91	44	2	1
326	0	1	1	4	1	0	1	135	4200	1	60	96	5040	20	1	0	0	2	2
326	0	1	1	3	1	1	1	75	2340	1	30	31	3380	30	0	70	55	2	1
326	1	1	1	3	1	1	1	137	48	0	30	67	50	10	0	143	91	3	2
327	0	1	1	3	1	0	1	111	26	0	120	41	31	30	1	0	0	2	2
327	0	1	1	3	1	0	1	97	20	0	60	48	26	10	0	0	0	2	2
327	0	1	1	3	1	0	1	97	22	0	120	48	26	30	0	0	0	2	2
327	0	1	1	3	1	1	1	97	1286	1	30	44	1715	10	1	56	40	2	1
327	1	1	1	3	1	1	1	169	48	0	60	78	62	30	0	143	56	3	2
328	0	1	1	4	1	1	1	215	84	0	30	79	97	10	0	140	72	2	2
328	0	1	1	4	1	1	1	169	76	0	60	65	109	30	1	112	117	2	2
328	0	1	1	4	1	1	1	184	84	0	30	65	105	30	1	182	72	2	2
328	0	1	1	4	1	0	1	117	52	0	120	61	74	10	0	0	0	2	1
328	0	1	1	3	1	1	1	300	118	0	120	125	161	10	1	234	214	2	2
328	0	1	1	3	1	1	1	300	106	0	30	117	146	20	0	234	165	2	2
328	0	1	1	1	1	0	1	190	148	0	60	79	165	10	1	0	0	2	2
328	0	1	1	3	1	1	1	300	142	0	30	125	161	30	0	144	214	2	2
328	1	1	1	3	1	1	1	137	40	0	30	72	54	20	0	88	56	3	1
329	0	1	1	2	1	1	1	85	196	0	30	36	262	10	1	40	35	2	2
329	0	1	1	1	1	0	1	138	3120	1	120	59	3120	30	1	0	0	2	2
329	0	1	1	1	1	0	1	197	33	0	120	86	38	30	0	0	0	2	2
329	0	1	1	1	1	0	1	251	33	0	120	96	40	20	1	0	0	2	2
329	0	1	1	1	1	0	1	117	2340	1	60	66	3380	10	0	0	0	2	1
329	0	1	1	1	1	0	1	117	2600	1	120	66	3120	30	0	0	0	2	2
329	0	1	1	1	1	0	1	207	79	0	120	110	105	10	0	0	0	2	2
329	0	1	1	1	1	0	1	197	37	0	120	78	44	20	0	0	0	2	2
329	1	1	1	3	1	1	1	169	36	0	60	72	42	20	0	110	91	3	1
330	0	1	1	2	1	1	1	202	110	0	120	113	112	30	1	150	240	2	2
330	0	1	1	2	1	1	1	171	83	0	60	120	94	10	0	195	312	2	2
330	0	1	1	2	1	1	1	171	92	0	120	120	99	30	0	120	312	2	2
330	0	1	1	1	1	1	1	80	161	0	30	31	215	10	1	48	30	2	1
330	0	1	1	2	1	0	1	194	74	0	30	77	80	10	0	0	0	2	2
330	0	1	1	2	1	0	1	254	74	0	60	95	99	30	0	0	0	2	2
330	0	1	1	2	1	0	1	194	56	0	30	95	66	30	0	0	0	2	1
330	1	1	1	3	1	1	1	148	36	0	120	67	50	10	0	110	56	3	2
331	0	1	1	2	1	1	1	254	50	0	120	174	72	10	0	170	80	2	2
331	1	1	1	3	1	1	1	137	48	0	120	78	62	10	0	88	70	3	2
332	0	1	1	3	1	1	1	136	4200	1	30	67	5040	10	0	70	36	2	2
332	0	1	1	3	1	1	1	106	3780	1	60	60	6720	30	1	56	58	2	1
332	0	1	1	3	1	1	1	116	4200	1	30	60	5460	30	1	91	36	2	2
332	0	1	1	4	1	1	1	123	138	0	120	94	155	30	0	143	160	2	2
332	0	1	1	4	1	1	1	159	138	0	120	98	162	20	1	88	160	2	2
332	0	1	1	4	1	0	1	119	43	0	30	64	48	10	1	0	0	2	1
332	0	1	1	3	1	1	1	185	60	0	60	71	60	20	0	128	76	2	2
332	0	1	1	4	1	1	1	123	153	0	120	91	169	20	0	110	260	2	2
332	1	1	1	3	1	1	1	137	36	0	30	78	45	30	0	110	70	3	1
333	0	1	1	2	1	1	1	199	100	0	120	86	108	20	0	208	90	2	2
333	0	1	1	2	1	1	1	180	83	0	30	86	133	20	0	128	72	2	1
333	0	1	1	2	1	1	1	238	75	0	60	86	100	20	0	160	117	2	2
333	0	1	1	2	1	1	1	173	64	0	30	118	74	10	1	108	70	2	2
333	0	1	1	2	1	1	1	202	130	0	30	102	139	10	0	221	130	2	1
333	0	1	1	2	1	1	1	245	130	0	60	116	172	30	0	221	80	2	2
333	0	1	1	2	1	1	1	202	97	0	30	116	123	30	0	170	100	2	2
333	1	1	1	3	1	1	1	169	40	0	60	67	48	10	0	88	70	3	2
334	0	1	1	2	1	1	1	116	24	0	30	53	28	10	0	60	32	2	2
334	0	1	1	2	1	1	1	95	22	0	60	46	32	30	1	48	52	2	2
334	0	1	1	2	1	1	1	102	24	0	30	46	29	30	1	78	32	2	2
334	0	1	1	3	1	1	1	102	3780	1	120	46	6720	10	0	60	80	2	2
334	0	1	1	5	1	1	1	258	3120	1	30	149	3120	10	0	351	123	2	1
334	0	1	1	5	1	1	1	341	3120	1	60	167	4160	30	0	351	76	2	1
334	0	1	1	5	1	1	1	258	2340	1	30	167	3380	30	0	270	95	2	1
335	0	1	1	3	1	1	1	95	29	0	60	53	32	20	1	91	35	2	2
335	0	1	1	2	1	1	1	142	82	0	30	72	84	10	0	143	84	2	1
335	0	1	1	2	1	1	1	174	82	0	60	83	105	30	0	143	52	2	1
335	0	1	1	2	1	0	1	182	3120	1	60	71	3380	10	1	0	0	2	1
335	0	1	1	2	1	1	1	142	61	0	30	83	74	30	0	110	65	2	2
336	0	1	1	2	1	1	1	92	2340	1	120	36	4160	10	0	60	24	2	2
336	0	1	1	3	1	1	1	165	29	0	60	84	30	20	0	88	32	2	2
336	0	1	1	4	1	1	1	204	100	0	120	54	100	30	1	140	80	2	2
336	0	1	1	4	1	1	1	173	75	0	60	68	108	10	0	182	104	2	2
336	0	1	1	4	1	1	1	173	83	0	120	68	100	30	0	112	104	2	2
337	0	1	1	2	1	1	1	66	2600	1	120	35	4160	10	1	65	52	2	2
337	0	1	1	2	1	1	1	66	2340	1	30	33	4160	20	0	65	40	2	2
337	0	1	1	2	1	1	1	66	3120	1	30	35	3380	30	0	40	52	2	2
337	0	1	1	1	1	0	1	107	38	0	30	42	43	10	0	0	0	2	2
337	0	1	1	1	1	0	1	86	34	0	60	35	48	30	1	0	0	2	1
337	0	1	1	1	1	0	1	93	38	0	30	35	45	30	1	0	0	2	2
338	0	1	1	3	1	1	1	95	60	0	60	51	71	20	1	78	50	2	2
338	0	1	1	5	1	0	1	87	3120	1	120	34	3380	20	0	0	0	2	1
338	0	1	1	1	1	0	1	141	3120	1	30	97	3120	10	0	0	0	2	2
338	0	1	1	1	1	0	1	183	3120	1	60	104	4160	30	0	0	0	2	2
338	0	1	1	5	1	0	1	80	2600	1	30	34	4160	20	0	0	0	2	1
338	0	1	1	5	1	0	1	101	2340	1	60	34	3120	20	0	0	0	2	1
338	0	1	1	1	1	0	1	141	2340	1	30	104	3380	30	0	0	0	2	1
339	0	1	1	1	1	0	1	131	26	0	30	63	29	10	0	0	0	2	2
339	0	1	1	3	1	1	1	131	26	0	120	58	38	10	1	91	86	2	2
339	0	1	1	3	1	1	1	131	23	0	30	55	35	20	0	91	66	2	2
339	0	1	1	1	1	0	1	102	23	0	60	56	34	30	1	0	0	2	2
339	0	1	1	1	1	0	1	112	26	0	30	56	32	30	1	0	0	2	2
339	0	1	1	3	1	1	1	131	31	0	30	58	38	30	0	56	86	2	2
340	0	1	1	2	1	0	1	110	35	0	60	66	42	20	1	0	0	2	2
340	0	1	1	3	1	1	1	195	100	0	60	84	108	10	1	250	164	2	2
340	0	1	1	4	1	1	1	185	5040	1	120	72	5460	20	0	182	90	2	2
340	0	1	1	4	1	1	1	167	4200	1	30	72	6720	20	0	112	72	2	1
340	0	1	1	4	1	1	1	221	3780	1	60	72	5040	20	0	140	117	2	1
341	0	1	1	2	1	0	1	79	36	0	120	35	52	10	0	0	0	2	2
341	0	1	1	3	1	1	1	192	89	0	120	107	92	30	1	150	80	2	2
341	0	1	1	3	1	1	1	165	67	0	60	114	78	10	0	195	104	2	2
341	0	1	1	3	1	1	1	165	74	0	120	114	81	30	0	120	104	2	2
342	0	1	1	1	1	0	1	262	152	0	60	125	161	20	0	0	0	2	2
343	0	1	1	2	1	0	1	163	3120	1	120	85	3120	30	1	0	0	2	2
343	0	1	1	5	1	1	1	161	40	0	120	64	53	10	1	97	91	2	2
343	0	1	1	5	1	1	1	161	36	0	30	59	50	20	0	97	70	2	2
343	0	1	1	2	1	0	1	143	2340	1	60	92	3380	10	0	0	0	2	1
343	0	1	1	2	1	0	1	143	2600	1	120	92	3120	30	0	0	0	2	2
343	0	1	1	5	1	1	1	161	48	0	30	64	53	30	0	60	91	2	2
343	1	1	1	3	1	1	1	273	262	0	120	94	281	30	0	230	145	3	2
344	0	1	1	2	1	0	1	104	122	0	120	39	142	30	0	0	0	2	2
344	0	1	1	2	1	0	1	136	122	0	120	45	147	20	1	0	0	2	2
344	0	1	1	4	1	0	1	120	2340	1	30	65	3120	10	1	0	0	2	1
344	0	1	1	2	1	0	1	104	136	0	120	34	155	20	0	0	0	2	2
344	1	1	1	3	1	1	1	207	196	0	120	102	225	30	0	299	116	3	2
345	0	1	1	3	1	1	1	237	106	0	120	82	112	30	1	140	85	2	2
345	0	1	1	3	1	1	1	201	79	0	60	96	97	10	0	182	110	2	2
345	0	1	1	3	1	1	1	201	88	0	120	96	97	30	0	112	110	2	2
345	1	1	1	3	1	1	1	273	196	0	120	112	245	20	0	184	116	3	3
346	0	1	1	3	1	0	1	110	3120	1	120	57	3380	20	0	0	0	2	2
346	0	1	1	3	1	0	1	103	2600	1	30	57	4160	20	0	0	0	2	1
346	0	1	1	3	1	0	1	124	2340	1	60	57	3120	20	0	0	0	2	2
346	0	1	1	2	1	0	1	102	2340	1	120	44	4160	10	0	0	0	2	1
346	0	1	1	5	1	1	1	100	64	0	60	53	71	10	1	70	32	2	2
346	1	1	1	3	1	1	1	229	196	0	60	112	245	10	0	299	188	3	2
347	0	1	1	4	1	1	1	126	156	0	120	71	169	20	0	117	65	2	2
347	0	1	1	4	1	1	1	115	130	0	30	71	176	20	0	72	52	2	1
347	0	1	1	4	1	1	1	147	117	0	60	71	136	20	0	90	84	2	2
347	0	1	1	3	1	1	1	82	149	0	60	40	179	20	1	78	40	2	2
347	0	1	1	3	1	1	1	116	70	0	120	57	93	10	0	96	80	2	2
347	1	1	1	3	1	1	1	229	218	0	120	112	245	30	0	184	188	3	2
348	0	1	1	2	1	0	1	62	57	0	120	41	106	10	0	0	0	2	2
348	0	1	1	5	1	1	1	135	65	0	30	65	74	10	0	90	44	2	1
348	0	1	1	5	1	1	1	106	58	0	60	58	81	30	1	72	71	2	1
348	0	1	1	5	1	1	1	116	65	0	30	58	76	30	1	117	44	2	1
348	0	1	1	4	1	0	1	238	119	0	60	124	127	20	0	0	0	2	2
348	1	1	1	3	1	1	1	207	218	0	60	112	245	20	0	299	145	3	2
349	0	1	1	2	1	0	1	87	2340	1	120	31	4160	10	0	0	0	2	1
349	0	1	1	3	1	1	1	121	3120	1	120	66	3380	20	0	130	60	2	2
349	0	1	1	3	1	1	1	111	2600	1	30	66	4160	20	0	80	48	2	2
349	0	1	1	3	1	1	1	141	2340	1	60	66	3120	20	0	100	78	2	2
349	0	1	1	1	1	0	1	73	65	0	120	58	86	10	0	0	0	2	1
349	1	1	1	3	1	1	1	207	262	0	60	102	301	10	0	230	116	3	2
350	0	1	1	5	1	0	1	100	216	0	60	56	259	20	1	0	0	2	2
350	0	1	1	2	1	0	1	91	65	0	60	88	71	10	1	0	0	2	2
350	1	1	1	3	1	1	1	207	218	0	120	94	266	20	0	230	188	3	2
351	0	1	1	5	1	1	1	91	2340	1	120	43	3120	30	0	91	24	2	1
351	0	1	1	5	1	1	1	112	2340	1	120	47	3380	20	1	56	24	2	1
351	0	1	1	5	1	0	1	186	3780	1	120	128	6720	10	0	0	0	2	1
351	0	1	1	1	1	0	1	109	2220	1	60	83	2220	20	0	0	0	2	2
351	0	1	1	5	1	1	1	91	2600	1	120	40	3380	20	0	70	39	2	1
351	1	1	1	3	1	1	1	229	262	0	30	112	357	20	0	230	188	3	2
352	0	1	1	4	1	1	1	83	3780	1	120	36	5040	30	0	104	44	2	1
352	0	1	1	4	1	1	1	106	3780	1	120	40	5460	20	1	64	44	2	1
352	0	1	1	1	1	0	1	87	31	0	30	32	38	10	1	0	0	2	2
352	0	1	1	4	1	0	1	135	5040	1	60	92	5460	10	1	0	0	2	2
352	0	1	1	4	1	1	1	83	4200	1	120	33	5460	20	0	80	71	2	1
352	1	1	1	3	1	1	1	92	72	0	120	37	84	20	0	143	60	3	2
353	0	1	1	3	1	1	1	97	1715	1	60	41	1715	20	0	56	32	2	1
353	1	1	1	3	1	1	1	85	72	0	30	34	78	10	0	143	78	3	2
